,game_id,variable,value,batteridx,round
1607,201900150,a5,5,1_first,5
1608,201900157,a5,5,1_first,5
1609,201900161,a5,5,1_first,5
1610,201900173,a5,5,1_first,5
1611,201900176,a5,6,1_first,5
1612,201900177,a5,7,1_first,5
1613,201900183,a5,1,1_first,5
1614,201900186,a5,8,1_first,5
1615,201900197,a5,5,1_first,5
1616,201900200,a5,5,1_first,5
1617,201900201,a5,7,1_first,5
1618,201900203,a5,1,1_first,5
1619,201900208,a5,5,1_first,5
1620,201900213,a5,5,1_first,5
1621,201900235,a5,5,1_first,5
1622,201900274,a5,6,1_first,5
1623,201900285,a5,5,1_first,5
1624,201900286,a5,5,1_first,5
1625,201900290,a5,7,1_first,5
1626,201900294,a5,2,1_first,5
1627,201900303,a5,5,1_first,5
1628,201900304,a5,5,1_first,5
1629,201900339,a5,4,1_first,5
1630,201900345,a5,4,1_first,5
1631,201900348,a5,4,1_first,5
1632,201900349,a5,8,1_first,5
1633,201900352,a5,5,1_first,5
1634,201900358,a5,5,1_first,5
1635,201900361,a5,5,1_first,5
1636,201900375,a5,5,1_first,5
1637,201900377,a5,4,1_first,5
1638,201900380,a5,1,1_first,5
1639,201900425,a5,6,1_first,5
1640,201900447,a5,5,1_first,5
1641,201900457,a5,1,1_first,5
1642,201900459,a5,7,1_first,5
1643,201900461,a5,4,1_first,5
1644,201900462,a5,5,1_first,5
1645,201900468,a5,5,1_first,5
1646,201900469,a5,2,1_first,5
1647,201900478,a5,6,1_first,5
1648,201900492,a5,1,1_first,5
1649,201900520,a5,5,1_first,5
1650,201900571,a5,1,1_first,5
1651,201900574,a5,1,1_first,5
1652,201900591,a5,7,1_first,5
1653,201900595,a5,5,1_first,5
1654,201900632,a5,7,1_first,5
1655,201900637,a5,5,1_first,5
1656,201900644,a5,5,1_first,5
1657,201900683,a5,2,1_first,5
1658,201900684,a5,2,1_first,5
1659,201900688,a5,5,1_first,5
1660,201900691,a5,5,1_first,5
1661,201900695,a5,1,1_first,5
1662,201900710,a5,5,1_first,5
1663,201900712,a5,5,1_first,5
1664,201900719,a5,6,1_first,5
1665,201900759,a5,2,1_first,5
1666,201900788,a5,7,1_first,5
1667,201900810,a5,5,1_first,5
1668,201900814,a5,2,1_first,5
1669,201900815,a5,7,1_first,5
1670,201900817,a5,5,1_first,5
1671,201900818,a5,5,1_first,5
1672,201900828,a5,5,1_first,5
1673,201900839,a5,5,1_first,5
1674,201900843,a5,6,1_first,5
1675,201900844,a5,2,1_first,5
1676,201900852,a5,5,1_first,5
1677,201900872,a5,2,1_first,5
1678,201900938,a5,1,1_first,5
1679,201900987,a5,1,1_first,5
1680,201900998,a5,5,1_first,5
1681,201901026,a5,5,1_first,5
1682,201901027,a5,5,1_first,5
1683,201901030,a5,7,1_first,5
1684,201901041,a5,7,1_first,5
1685,201901080,a5,7,1_first,5
1686,201901082,a5,7,1_first,5
1687,201901083,a5,4,1_first,5
1688,201901092,a5,5,1_first,5
1689,201901095,a5,5,1_first,5
1690,201901133,a5,5,1_first,5
1691,201901154,a5,1,1_first,5
1692,201901162,a5,1,1_first,5
1693,201901173,a5,5,1_first,5
1694,201901184,a5,7,1_first,5
1695,201901186,a5,7,1_first,5
1696,201901198,a5,4,1_first,5
1697,201901206,a5,7,1_first,5
1698,201901222,a5,5,1_first,5
1699,201901246,a5,5,1_first,5
1700,201901256,a5,2,1_first,5
1701,201901273,a5,5,1_first,5
1702,201901307,a5,5,1_first,5
1703,201901310,a5,6,1_first,5
1704,201901324,a5,7,1_first,5
1705,201901331,a5,1,1_first,5
1706,201901338,a5,5,1_first,5
1707,201901376,a5,5,1_first,5
1708,201901388,a5,1,1_first,5
1709,201901394,a5,5,1_first,5
1710,201901398,a5,1,1_first,5
1711,201901441,a5,5,1_first,5
1712,201901451,a5,4,1_first,5
1713,201901457,a5,5,1_first,5
1714,201901471,a5,5,1_first,5
1715,201901475,a5,5,1_first,5
1716,201901491,a5,7,1_first,5
1717,201901498,a5,7,1_first,5
1718,201901504,a5,7,1_first,5
1719,201901505,a5,5,1_first,5
1720,201901511,a5,7,1_first,5
1721,201901512,a5,5,1_first,5
1722,201901521,a5,7,1_first,5
1723,201901522,a5,5,1_first,5
1724,201901526,a5,5,1_first,5
1725,201901539,a5,5,1_first,5
1726,201901542,a5,5,1_first,5
1727,201901546,a5,5,1_first,5
1728,201901560,a5,7,1_first,5
1729,201901569,a5,5,1_first,5
1730,201901570,a5,5,1_first,5
1731,201901579,a5,5,1_first,5
1732,201901615,a5,5,1_first,5
1733,201901617,a5,7,1_first,5
1734,201901650,a5,8,1_first,5
1735,201901659,a5,7,1_first,5
1736,201901681,a5,5,1_first,5
1737,201901688,a5,1,1_first,5
1738,201901701,a5,5,1_first,5
1739,201901707,a5,5,1_first,5
1740,201901711,a5,7,1_first,5
1741,201901721,a5,7,1_first,5
1742,201901745,a5,2,1_first,5
1743,201901746,a5,6,1_first,5
1744,201901788,a5,1,1_first,5
1745,201901813,a5,7,1_first,5
1746,201901819,a5,7,1_first,5
1747,201901842,a5,7,1_first,5
1748,201901857,a5,5,1_first,5
1749,201901858,a5,7,1_first,5
1750,201901871,a5,1,1_first,5
1751,201901872,a5,1,1_first,5
1752,201901888,a5,1,1_first,5
1753,201901889,a5,2,1_first,5
1754,201901909,a5,5,1_first,5
1755,201901916,a5,5,1_first,5
1756,201901917,a5,5,1_first,5
1757,201901921,a5,1,1_first,5
1758,201901926,a5,5,1_first,5
1759,201901936,a5,2,1_first,5
1760,201901943,a5,2,1_first,5
1761,201901958,a5,2,1_first,5
1762,201901959,a5,1,1_first,5
1763,201901961,a5,5,1_first,5
1764,201901964,a5,5,1_first,5
1765,201901968,a5,5,1_first,5
1766,201901982,a5,7,1_first,5
1767,201901985,a5,5,1_first,5
1768,201901993,a5,5,1_first,5
1769,201902030,a5,6,1_first,5
1770,201902047,a5,7,1_first,5
1771,201902054,a5,5,1_first,5
1772,201902071,a5,6,1_first,5
1773,201902081,a5,7,1_first,5
1774,201902093,a5,6,1_first,5
1775,201902097,a5,5,1_first,5
1776,201902101,a5,5,1_first,5
1777,201902131,a5,8,1_first,5
1778,201902138,a5,1,1_first,5
1779,201902160,a5,5,1_first,5
1780,201902175,a5,5,1_first,5
1781,201902176,a5,7,1_first,5
1782,201902180,a5,5,1_first,5
1783,201902186,a5,7,1_first,5
1784,201902187,a5,7,1_first,5
1785,201902205,a5,5,1_first,5
1786,201902211,a5,7,1_first,5
1787,201902250,a5,5,1_first,5
1788,201902253,a5,7,1_first,5
1789,201902270,a5,7,1_first,5
1790,201902271,a5,1,1_first,5
1791,201902288,a5,7,1_first,5
1792,201902301,a5,7,1_first,5
1793,201902307,a5,7,1_first,5
1794,201902327,a5,5,1_first,5
1795,201902346,a5,7,1_first,5
1796,201902365,a5,5,1_first,5
1797,201902373,a5,1,1_first,5
1798,201902392,a5,5,1_first,5
1799,201902394,a5,6,1_first,5
1800,201900016,a5,5,2_second,5
1801,201900023,a5,5,2_second,5
1802,201900103,a5,1,2_second,5
1803,201900112,a5,5,2_second,5
1804,201900131,a5,6,2_second,5
1805,201900141,a5,6,2_second,5
1806,201900142,a5,1,2_second,5
1807,201900150,a5,6,2_second,5
1808,201900157,a5,5,2_second,5
1809,201900161,a5,2,2_second,5
1810,201900173,a5,1,2_second,5
1811,201900176,a5,5,2_second,5
1812,201900177,a5,5,2_second,5
1813,201900183,a5,9,2_second,5
1814,201900186,a5,5,2_second,5
1815,201900197,a5,5,2_second,5
1816,201900200,a5,7,2_second,5
1817,201900201,a5,5,2_second,5
1818,201900203,a5,1,2_second,5
1819,201900208,a5,4,2_second,5
1820,201900213,a5,5,2_second,5
1821,201900235,a5,7,2_second,5
1822,201900274,a5,9,2_second,5
1823,201900285,a5,1,2_second,5
1824,201900286,a5,7,2_second,5
1825,201900290,a5,5,2_second,5
1826,201900294,a5,5,2_second,5
1827,201900303,a5,5,2_second,5
1828,201900304,a5,4,2_second,5
1829,201900339,a5,5,2_second,5
1830,201900345,a5,5,2_second,5
1831,201900348,a5,5,2_second,5
1832,201900349,a5,5,2_second,5
1833,201900352,a5,7,2_second,5
1834,201900358,a5,1,2_second,5
1835,201900361,a5,5,2_second,5
1836,201900375,a5,5,2_second,5
1837,201900377,a5,5,2_second,5
1838,201900380,a5,2,2_second,5
1839,201900425,a5,5,2_second,5
1840,201900447,a5,5,2_second,5
1841,201900457,a5,9,2_second,5
1842,201900459,a5,1,2_second,5
1843,201900461,a5,1,2_second,5
1844,201900462,a5,1,2_second,5
1845,201900468,a5,5,2_second,5
1846,201900469,a5,5,2_second,5
1847,201900478,a5,1,2_second,5
1848,201900492,a5,9,2_second,5
1849,201900520,a5,5,2_second,5
1850,201900571,a5,5,2_second,5
1851,201900574,a5,5,2_second,5
1852,201900591,a5,5,2_second,5
1853,201900595,a5,1,2_second,5
1854,201900632,a5,5,2_second,5
1855,201900637,a5,7,2_second,5
1856,201900644,a5,5,2_second,5
1857,201900683,a5,1,2_second,5
1858,201900684,a5,1,2_second,5
1859,201900688,a5,5,2_second,5
1860,201900691,a5,7,2_second,5
1861,201900695,a5,5,2_second,5
1862,201900710,a5,1,2_second,5
1863,201900712,a5,5,2_second,5
1864,201900719,a5,5,2_second,5
1865,201900759,a5,2,2_second,5
1866,201900788,a5,5,2_second,5
1867,201900810,a5,8,2_second,5
1868,201900814,a5,5,2_second,5
1869,201900815,a5,5,2_second,5
1870,201900817,a5,1,2_second,5
1871,201900818,a5,1,2_second,5
1872,201900828,a5,7,2_second,5
1873,201900839,a5,5,2_second,5
1874,201900843,a5,5,2_second,5
1875,201900844,a5,5,2_second,5
1876,201900852,a5,1,2_second,5
1877,201900872,a5,5,2_second,5
1878,201900938,a5,5,2_second,5
1879,201900987,a5,5,2_second,5
1880,201900998,a5,5,2_second,5
1881,201901026,a5,5,2_second,5
1882,201901027,a5,2,2_second,5
1883,201901030,a5,6,2_second,5
1884,201901041,a5,5,2_second,5
1885,201901080,a5,5,2_second,5
1886,201901082,a5,7,2_second,5
1887,201901083,a5,7,2_second,5
1888,201901092,a5,5,2_second,5
1889,201901095,a5,5,2_second,5
1890,201901133,a5,5,2_second,5
1891,201901154,a5,5,2_second,5
1892,201901162,a5,5,2_second,5
1893,201901173,a5,7,2_second,5
1894,201901184,a5,5,2_second,5
1895,201901186,a5,5,2_second,5
1896,201901198,a5,5,2_second,5
1897,201901206,a5,7,2_second,5
1898,201901222,a5,1,2_second,5
1899,201901246,a5,6,2_second,5
1900,201901256,a5,1,2_second,5
1901,201901273,a5,6,2_second,5
1902,201901307,a5,5,2_second,5
1903,201901310,a5,5,2_second,5
1904,201901324,a5,1,2_second,5
1905,201901331,a5,6,2_second,5
1906,201901338,a5,5,2_second,5
1907,201901376,a5,1,2_second,5
1908,201901388,a5,9,2_second,5
1909,201901394,a5,4,2_second,5
1910,201901398,a5,7,2_second,5
1911,201901441,a5,6,2_second,5
1912,201901451,a5,5,2_second,5
1913,201901457,a5,7,2_second,5
1914,201901471,a5,1,2_second,5
1915,201901475,a5,8,2_second,5
1916,201901491,a5,5,2_second,5
1917,201901498,a5,5,2_second,5
1918,201901504,a5,7,2_second,5
1919,201901505,a5,4,2_second,5
1920,201901511,a5,2,2_second,5
1921,201901512,a5,5,2_second,5
1922,201901521,a5,7,2_second,5
1923,201901522,a5,2,2_second,5
1924,201901526,a5,7,2_second,5
1925,201901539,a5,5,2_second,5
1926,201901542,a5,7,2_second,5
1927,201901546,a5,7,2_second,5
1928,201901560,a5,7,2_second,5
1929,201901569,a5,6,2_second,5
1930,201901570,a5,5,2_second,5
1931,201901579,a5,5,2_second,5
1932,201901615,a5,7,2_second,5
1933,201901617,a5,5,2_second,5
1934,201901650,a5,5,2_second,5
1935,201901659,a5,7,2_second,5
1936,201901681,a5,5,2_second,5
1937,201901688,a5,9,2_second,5
1938,201901701,a5,1,2_second,5
1939,201901707,a5,4,2_second,5
1940,201901711,a5,5,2_second,5
1941,201901721,a5,5,2_second,5
1942,201901745,a5,6,2_second,5
1943,201901746,a5,5,2_second,5
1944,201901788,a5,4,2_second,5
1945,201901813,a5,7,2_second,5
1946,201901819,a5,7,2_second,5
1947,201901842,a5,1,2_second,5
1948,201901857,a5,5,2_second,5
1949,201901858,a5,5,2_second,5
1950,201901871,a5,5,2_second,5
1951,201901872,a5,5,2_second,5
1952,201901888,a5,1,2_second,5
1953,201901889,a5,7,2_second,5
1954,201901909,a5,4,2_second,5
1955,201901916,a5,5,2_second,5
1956,201901917,a5,7,2_second,5
1957,201901921,a5,1,2_second,5
1958,201901926,a5,1,2_second,5
1959,201901936,a5,5,2_second,5
1960,201901943,a5,1,2_second,5
1961,201901958,a5,5,2_second,5
1962,201901959,a5,9,2_second,5
1963,201901961,a5,5,2_second,5
1964,201901964,a5,5,2_second,5
1965,201901968,a5,4,2_second,5
1966,201901982,a5,1,2_second,5
1967,201901985,a5,5,2_second,5
1968,201901993,a5,5,2_second,5
1969,201902030,a5,9,2_second,5
1970,201902047,a5,5,2_second,5
1971,201902054,a5,1,2_second,5
1972,201902071,a5,6,2_second,5
1973,201902081,a5,5,2_second,5
1974,201902093,a5,6,2_second,5
1975,201902097,a5,7,2_second,5
1976,201902101,a5,1,2_second,5
1977,201902131,a5,5,2_second,5
1978,201902138,a5,5,2_second,5
1979,201902160,a5,5,2_second,5
1980,201902175,a5,6,2_second,5
1981,201902176,a5,5,2_second,5
1982,201902180,a5,5,2_second,5
1983,201902186,a5,7,2_second,5
1984,201902187,a5,1,2_second,5
1985,201902205,a5,7,2_second,5
1986,201902211,a5,5,2_second,5
1987,201902250,a5,1,2_second,5
1988,201902253,a5,1,2_second,5
1989,201902270,a5,5,2_second,5
1990,201902271,a5,5,2_second,5
1991,201902288,a5,5,2_second,5
1992,201902301,a5,5,2_second,5
1993,201902307,a5,7,2_second,5
1994,201902327,a5,5,2_second,5
1995,201902346,a5,7,2_second,5
1996,201902365,a5,4,2_second,5
1997,201902373,a5,7,2_second,5
1998,201902392,a5,5,2_second,5
1999,201902394,a5,7,2_second,5
2000,201900016,a6,7,1_first,6
2001,201900023,a6,4,1_first,6
2002,201900103,a6,4,1_first,6
2003,201900112,a6,5,1_first,6
2004,201900131,a6,5,1_first,6
2005,201900141,a6,6,1_first,6
2006,201900142,a6,5,1_first,6
2007,201900150,a6,7,1_first,6
2008,201900157,a6,7,1_first,6
2009,201900161,a6,5,1_first,6
2010,201900173,a6,5,1_first,6
2011,201900176,a6,5,1_first,6
2012,201900177,a6,1,1_first,6
2013,201900183,a6,5,1_first,6
2014,201900186,a6,6,1_first,6
2015,201900197,a6,1,1_first,6
2016,201900200,a6,5,1_first,6
2017,201900201,a6,2,1_first,6
2018,201900203,a6,6,1_first,6
2019,201900208,a6,7,1_first,6
2020,201900213,a6,7,1_first,6
2021,201900235,a6,5,1_first,6
2022,201900274,a6,5,1_first,6
2023,201900285,a6,5,1_first,6
2024,201900286,a6,4,1_first,6
2025,201900290,a6,2,1_first,6
2026,201900294,a6,5,1_first,6
2027,201900303,a6,1,1_first,6
2028,201900304,a6,5,1_first,6
2029,201900339,a6,2,1_first,6
2030,201900345,a6,7,1_first,6
2031,201900348,a6,5,1_first,6
2032,201900349,a6,1,1_first,6
2033,201900352,a6,7,1_first,6
2034,201900358,a6,5,1_first,6
2035,201900361,a6,4,1_first,6
2036,201900375,a6,7,1_first,6
2037,201900377,a6,2,1_first,6
2038,201900380,a6,5,1_first,6
2039,201900425,a6,1,1_first,6
2040,201900447,a6,2,1_first,6
2041,201900457,a6,5,1_first,6
2042,201900459,a6,7,1_first,6
2043,201900461,a6,5,1_first,6
2044,201900462,a6,5,1_first,6
2045,201900468,a6,1,1_first,6
2046,201900469,a6,5,1_first,6
2047,201900478,a6,5,1_first,6
2048,201900492,a6,7,1_first,6
2049,201900520,a6,2,1_first,6
2050,201900571,a6,5,1_first,6
2051,201900574,a6,2,1_first,6
2052,201900591,a6,1,1_first,6
2053,201900595,a6,5,1_first,6
2054,201900632,a6,5,1_first,6
2055,201900637,a6,5,1_first,6
2056,201900644,a6,7,1_first,6
2057,201900683,a6,5,1_first,6
2058,201900684,a6,5,1_first,6
2059,201900688,a6,5,1_first,6
2060,201900691,a6,5,1_first,6
2061,201900695,a6,8,1_first,6
2062,201900710,a6,5,1_first,6
2063,201900712,a6,5,1_first,6
2064,201900719,a6,6,1_first,6
2065,201900759,a6,2,1_first,6
2066,201900788,a6,2,1_first,6
2067,201900810,a6,2,1_first,6
2068,201900814,a6,1,1_first,6
2069,201900815,a6,1,1_first,6
2070,201900817,a6,2,1_first,6
2071,201900818,a6,1,1_first,6
2072,201900828,a6,1,1_first,6
2073,201900839,a6,7,1_first,6
2074,201900843,a6,7,1_first,6
2075,201900844,a6,5,1_first,6
2076,201900852,a6,7,1_first,6
2077,201900872,a6,5,1_first,6
2078,201900938,a6,5,1_first,6
2079,201900987,a6,5,1_first,6
2080,201900998,a6,7,1_first,6
2081,201901026,a6,5,1_first,6
2082,201901027,a6,5,1_first,6
2083,201901030,a6,7,1_first,6
2084,201901041,a6,6,1_first,6
2085,201901080,a6,7,1_first,6
2086,201901082,a6,2,1_first,6
2087,201901083,a6,5,1_first,6
2088,201901092,a6,7,1_first,6
2089,201901095,a6,7,1_first,6
2090,201901133,a6,6,1_first,6
2091,201901154,a6,2,1_first,6
2092,201901162,a6,5,1_first,6
2093,201901173,a6,5,1_first,6
2094,201901184,a6,7,1_first,6
2095,201901186,a6,5,1_first,6
2096,201901198,a6,5,1_first,6
2097,201901206,a6,1,1_first,6
2098,201901222,a6,5,1_first,6
2099,201901246,a6,1,1_first,6
2100,201901256,a6,1,1_first,6
2101,201901273,a6,5,1_first,6
2102,201901307,a6,7,1_first,6
2103,201901310,a6,5,1_first,6
2104,201901324,a6,5,1_first,6
2105,201901331,a6,5,1_first,6
2106,201901338,a6,6,1_first,6
2107,201901376,a6,1,1_first,6
2108,201901388,a6,1,1_first,6
2109,201901394,a6,1,1_first,6
2110,201901398,a6,5,1_first,6
2111,201901441,a6,2,1_first,6
2112,201901451,a6,7,1_first,6
2113,201901457,a6,5,1_first,6
2114,201901471,a6,6,1_first,6
2115,201901475,a6,7,1_first,6
2116,201901491,a6,2,1_first,6
2117,201901498,a6,5,1_first,6
2118,201901504,a6,5,1_first,6
2119,201901505,a6,5,1_first,6
2120,201901511,a6,5,1_first,6
2121,201901512,a6,1,1_first,6
2122,201901521,a6,5,1_first,6
2123,201901522,a6,1,1_first,6
2124,201901526,a6,2,1_first,6
2125,201901539,a6,7,1_first,6
2126,201901542,a6,6,1_first,6
2127,201901546,a6,5,1_first,6
2128,201901560,a6,7,1_first,6
2129,201901569,a6,5,1_first,6
2130,201901570,a6,7,1_first,6
2131,201901579,a6,1,1_first,6
2132,201901615,a6,6,1_first,6
2133,201901617,a6,5,1_first,6
2134,201901650,a6,5,1_first,6
2135,201901659,a6,5,1_first,6
2136,201901681,a6,2,1_first,6
2137,201901688,a6,4,1_first,6
2138,201901701,a6,5,1_first,6
2139,201901707,a6,6,1_first,6
2140,201901711,a6,5,1_first,6
2141,201901721,a6,2,1_first,6
2142,201901745,a6,2,1_first,6
2143,201901746,a6,1,1_first,6
2144,201901788,a6,6,1_first,6
2145,201901813,a6,4,1_first,6
2146,201901819,a6,2,1_first,6
2147,201901842,a6,5,1_first,6
2148,201901857,a6,7,1_first,6
2149,201901858,a6,5,1_first,6
2150,201901871,a6,1,1_first,6
2151,201901872,a6,5,1_first,6
2152,201901888,a6,5,1_first,6
2153,201901889,a6,2,1_first,6
2154,201901909,a6,5,1_first,6
2155,201901916,a6,5,1_first,6
2156,201901917,a6,7,1_first,6
2157,201901921,a6,7,1_first,6
2158,201901926,a6,5,1_first,6
2159,201901936,a6,5,1_first,6
2160,201901943,a6,6,1_first,6
2161,201901958,a6,5,1_first,6
2162,201901959,a6,5,1_first,6
2163,201901961,a6,1,1_first,6
2164,201901964,a6,7,1_first,6
2165,201901968,a6,6,1_first,6
2166,201901982,a6,5,1_first,6
2167,201901985,a6,2,1_first,6
2168,201901993,a6,5,1_first,6
2169,201902030,a6,5,1_first,6
2170,201902047,a6,3,1_first,6
2171,201902054,a6,5,1_first,6
2172,201902071,a6,7,1_first,6
2173,201902081,a6,5,1_first,6
2174,201902093,a6,5,1_first,6
2175,201902097,a6,7,1_first,6
2176,201902101,a6,6,1_first,6
2177,201902131,a6,5,1_first,6
2178,201902138,a6,2,1_first,6
2179,201902160,a6,5,1_first,6
2180,201902175,a6,1,1_first,6
2181,201902176,a6,4,1_first,6
2182,201902180,a6,5,1_first,6
2183,201902186,a6,6,1_first,6
2184,201902187,a6,2,1_first,6
2185,201902205,a6,5,1_first,6
2186,201902211,a6,1,1_first,6
2187,201902250,a6,5,1_first,6
2188,201902253,a6,7,1_first,6
2189,201902270,a6,4,1_first,6
2190,201902271,a6,1,1_first,6
2191,201902288,a6,5,1_first,6
2192,201902301,a6,5,1_first,6
2193,201902307,a6,1,1_first,6
2194,201902327,a6,1,1_first,6
2195,201902346,a6,5,1_first,6
2196,201902365,a6,6,1_first,6
2197,201902373,a6,1,1_first,6
2198,201902392,a6,5,1_first,6
2199,201902394,a6,2,1_first,6
2200,201900016,a6,1,2_second,6
2201,201900023,a6,1,2_second,6
2202,201900103,a6,2,2_second,6
2203,201900112,a6,5,2_second,6
2204,201900131,a6,1,2_second,6
2205,201900141,a6,5,2_second,6
2206,201900142,a6,1,2_second,6
2207,201900150,a6,5,2_second,6
2208,201900157,a6,4,2_second,6
2209,201900161,a6,1,2_second,6
2210,201900173,a6,1,2_second,6
2211,201900176,a6,5,2_second,6
2212,201900177,a6,1,2_second,6
2213,201900183,a6,7,2_second,6
2214,201900186,a6,1,2_second,6
2215,201900197,a6,6,2_second,6
2216,201900200,a6,5,2_second,6
2217,201900201,a6,5,2_second,6
2218,201900203,a6,1,2_second,6
2219,201900208,a6,7,2_second,6
2220,201900213,a6,5,2_second,6
2221,201900235,a6,4,2_second,6
2222,201900274,a6,4,2_second,6
2223,201900285,a6,5,2_second,6
2224,201900286,a6,5,2_second,6
2225,201900290,a6,5,2_second,6
2226,201900294,a6,7,2_second,6
2227,201900303,a6,7,2_second,6
2228,201900304,a6,6,2_second,6
2229,201900339,a6,1,2_second,6
2230,201900345,a6,4,2_second,6
2231,201900348,a6,7,2_second,6
2232,201900349,a6,9,2_second,6
2233,201900352,a6,1,2_second,6
2234,201900358,a6,5,2_second,6
2235,201900361,a6,5,2_second,6
2236,201900375,a6,6,2_second,6
2237,201900377,a6,5,2_second,6
2238,201900380,a6,1,2_second,6
2239,201900425,a6,9,2_second,6
2240,201900447,a6,5,2_second,6
2241,201900457,a6,2,2_second,6
2242,201900459,a6,5,2_second,6
2243,201900461,a6,5,2_second,6
2244,201900462,a6,6,2_second,6
2245,201900468,a6,5,2_second,6
2246,201900469,a6,5,2_second,6
2247,201900478,a6,6,2_second,6
2248,201900492,a6,7,2_second,6
2249,201900520,a6,5,2_second,6
2250,201900571,a6,5,2_second,6
2251,201900574,a6,6,2_second,6
2252,201900591,a6,1,2_second,6
2253,201900595,a6,5,2_second,6
2254,201900632,a6,5,2_second,6
2255,201900637,a6,5,2_second,6
2256,201900644,a6,5,2_second,6
2257,201900683,a6,5,2_second,6
2258,201900684,a6,7,2_second,6
2259,201900688,a6,5,2_second,6
2260,201900691,a6,6,2_second,6
2261,201900695,a6,5,2_second,6
2262,201900710,a6,5,2_second,6
2263,201900712,a6,1,2_second,6
2264,201900719,a6,5,2_second,6
2265,201900759,a6,9,2_second,6
2266,201900788,a6,7,2_second,6
2267,201900810,a6,2,2_second,6
2268,201900814,a6,7,2_second,6
2269,201900815,a6,7,2_second,6
2270,201900817,a6,9,2_second,6
2271,201900818,a6,7,2_second,6
2272,201900828,a6,1,2_second,6
2273,201900839,a6,6,2_second,6
2274,201900843,a6,1,2_second,6
2275,201900844,a6,1,2_second,6
2276,201900852,a6,4,2_second,6
2277,201900872,a6,5,2_second,6
2278,201900938,a6,3,2_second,6
2279,201900987,a6,5,2_second,6
2280,201900998,a6,5,2_second,6
2281,201901026,a6,7,2_second,6
2282,201901027,a6,7,2_second,6
2283,201901030,a6,5,2_second,6
2284,201901041,a6,7,2_second,6
2285,201901080,a6,5,2_second,6
2286,201901082,a6,5,2_second,6
2287,201901083,a6,5,2_second,6
2288,201901092,a6,5,2_second,6
2289,201901095,a6,7,2_second,6
2290,201901133,a6,7,2_second,6
2291,201901154,a6,1,2_second,6
2292,201901162,a6,7,2_second,6
2293,201901173,a6,4,2_second,6
2294,201901184,a6,7,2_second,6
2295,201901186,a6,1,2_second,6
2296,201901198,a6,2,2_second,6
2297,201901206,a6,5,2_second,6
2298,201901222,a6,5,2_second,6
2299,201901246,a6,1,2_second,6
2300,201901256,a6,9,2_second,6
2301,201901273,a6,7,2_second,6
2302,201901307,a6,5,2_second,6
2303,201901310,a6,5,2_second,6
2304,201901324,a6,7,2_second,6
2305,201901331,a6,7,2_second,6
2306,201901338,a6,4,2_second,6
2307,201901376,a6,5,2_second,6
2308,201901388,a6,5,2_second,6
2309,201901394,a6,9,2_second,6
2310,201901398,a6,1,2_second,6
2311,201901441,a6,5,2_second,6
2312,201901451,a6,7,2_second,6
2313,201901457,a6,5,2_second,6
2314,201901471,a6,5,2_second,6
2315,201901475,a6,5,2_second,6
2316,201901491,a6,9,2_second,6
2317,201901498,a6,7,2_second,6
2318,201901504,a6,4,2_second,6
2319,201901505,a6,5,2_second,6
2320,201901511,a6,5,2_second,6
2321,201901512,a6,5,2_second,6
2322,201901521,a6,1,2_second,6
2323,201901522,a6,5,2_second,6
2324,201901526,a6,5,2_second,6
2325,201901539,a6,7,2_second,6
2326,201901542,a6,5,2_second,6
2327,201901546,a6,5,2_second,6
2328,201901560,a6,5,2_second,6
2329,201901569,a6,7,2_second,6
2330,201901570,a6,7,2_second,6
2331,201901579,a6,9,2_second,6
2332,201901615,a6,4,2_second,6
2333,201901617,a6,6,2_second,6
2334,201901650,a6,7,2_second,6
2335,201901659,a6,7,2_second,6
2336,201901681,a6,5,2_second,6
2337,201901688,a6,7,2_second,6
2338,201901701,a6,7,2_second,6
2339,201901707,a6,5,2_second,6
2340,201901711,a6,4,2_second,6
2341,201901721,a6,1,2_second,6
2342,201901745,a6,1,2_second,6
2343,201901746,a6,7,2_second,6
2344,201901788,a6,1,2_second,6
2345,201901813,a6,5,2_second,6
2346,201901819,a6,5,2_second,6
2347,201901842,a6,5,2_second,6
2348,201901857,a6,7,2_second,6
2349,201901858,a6,1,2_second,6
2350,201901871,a6,5,2_second,6
2351,201901872,a6,7,2_second,6
2352,201901888,a6,1,2_second,6
2353,201901889,a6,6,2_second,6
2354,201901909,a6,6,2_second,6
2355,201901916,a6,1,2_second,6
2356,201901917,a6,1,2_second,6
2357,201901921,a6,5,2_second,6
2358,201901926,a6,5,2_second,6
2359,201901936,a6,6,2_second,6
2360,201901943,a6,5,2_second,6
2361,201901958,a6,6,2_second,6
2362,201901959,a6,5,2_second,6
2363,201901961,a6,5,2_second,6
2364,201901964,a6,1,2_second,6
2365,201901968,a6,5,2_second,6
2366,201901982,a6,5,2_second,6
2367,201901985,a6,9,2_second,6
2368,201901993,a6,5,2_second,6
2369,201902030,a6,5,2_second,6
2370,201902047,a6,5,2_second,6
2371,201902054,a6,7,2_second,6
2372,201902071,a6,7,2_second,6
2373,201902081,a6,5,2_second,6
2374,201902093,a6,6,2_second,6
2375,201902097,a6,5,2_second,6
2376,201902101,a6,7,2_second,6
2377,201902131,a6,5,2_second,6
2378,201902138,a6,9,2_second,6
2379,201902160,a6,2,2_second,6
2380,201902175,a6,5,2_second,6
2381,201902176,a6,1,2_second,6
2382,201902180,a6,7,2_second,6
